"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-01","Canada (excluding territories)","2021A000011124","Total, all persons","Discrimination in any other situation","Percentage of persons","Percent","239","units","0","v1589233328","1.1.10.1","20.2","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Total, all persons","Discrimination in any other situation","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233329","1.1.10.2","18.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Total, all persons","Discrimination in any other situation","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233330","1.1.10.3","21.9","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Total, all persons","Discrimination in any other situation","Number of persons","Number","223","thousands","3","v1589233331","1.1.10.4","2347","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Total, all persons","Discrimination in any other situation","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233332","1.1.10.5","2141","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Total, all persons","Discrimination in any other situation","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233333","1.1.10.6","2554","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Experienced discrimination or unfair treatment in Canada","Percentage of persons","Percent","239","units","0","v1589233334","1.2.1.1","32.2","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Experienced discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233335","1.2.1.2","30.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Experienced discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233336","1.2.1.3","33.8","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Experienced discrimination or unfair treatment in Canada","Number of persons","Number","223","thousands","3","v1589233337","1.2.1.4","5247","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Experienced discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233338","1.2.1.5","4988","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Experienced discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233339","1.2.1.6","5507","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Did not experience discrimination or unfair treatment in Canada","Percentage of persons","Percent","239","units","0","v1589233340","1.2.2.1","67.8","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Did not experience discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233341","1.2.2.2","66.2","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Did not experience discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233342","1.2.2.3","69.4","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Did not experience discrimination or unfair treatment in Canada","Number of persons","Number","223","thousands","3","v1589233343","1.2.2.4","11051","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Did not experience discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233344","1.2.2.5","10794","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Did not experience discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233345","1.2.2.6","11307","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at work","Percentage of persons","Percent","239","units","0","v1589233346","1.2.3.1","38.7","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at work","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233347","1.2.3.2","35.9","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at work","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233348","1.2.3.3","41.7","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at work","Number of persons","Number","223","thousands","3","v1589233349","1.2.3.4","1995","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at work","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233350","1.2.3.5","1818","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at work","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233351","1.2.3.6","2171","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at school","Percentage of persons","Percent","239","units","0","v1589233352","1.2.4.1","19.1","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at school","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233353","1.2.4.2","16.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at school","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233354","1.2.4.3","21.9","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at school","Number of persons","Number","223","thousands","3","v1589233355","1.2.4.4","984","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at school","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233356","1.2.4.5","832","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination at school","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233357","1.2.4.6","1135","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination on the Internet","Percentage of persons","Percent","239","units","0","v1589233358","1.2.5.1","20.9","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination on the Internet","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233359","1.2.5.2","18.4","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination on the Internet","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233360","1.2.5.3","23.7","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination on the Internet","Number of persons","Number","223","thousands","3","v1589233361","1.2.5.4","1076","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination on the Internet","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233362","1.2.5.5","922","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination on the Internet","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233363","1.2.5.6","1231","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination when interacting with the healthcare system","Percentage of persons","Percent","239","units","0","v1589233364","1.2.6.1","12.5","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination when interacting with the healthcare system","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233365","1.2.6.2","10.7","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination when interacting with the healthcare system","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233366","1.2.6.3","14.4","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination when interacting with the healthcare system","Number of persons","Number","223","thousands","3","v1589233367","1.2.6.4","641","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination when interacting with the healthcare system","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233368","1.2.6.5","539","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination when interacting with the healthcare system","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233369","1.2.6.6","744","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in public areas, a store, bank or restaurant","Percentage of persons","Percent","239","units","0","v1589233370","1.2.7.1","47.4","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in public areas, a store, bank or restaurant","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233371","1.2.7.2","44.4","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in public areas, a store, bank or restaurant","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233372","1.2.7.3","50.3","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in public areas, a store, bank or restaurant","Number of persons","Number","223","thousands","3","v1589233373","1.2.7.4","2439","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in public areas, a store, bank or restaurant","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233374","1.2.7.5","2240","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in public areas, a store, bank or restaurant","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233375","1.2.7.6","2638","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination by or among friends or family","Percentage of persons","Percent","239","units","0","v1589233376","1.2.8.1","21.1","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination by or among friends or family","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233377","1.2.8.2","18.7","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination by or among friends or family","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233378","1.2.8.3","23.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination by or among friends or family","Number of persons","Number","223","thousands","3","v1589233379","1.2.8.4","1085","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination by or among friends or family","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233380","1.2.8.5","946","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination by or among friends or family","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233381","1.2.8.6","1223","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination while using public transit","Percentage of persons","Percent","239","units","0","v1589233382","1.2.9.1","17.1","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination while using public transit","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233383","1.2.9.2","14.8","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination while using public transit","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233384","1.2.9.3","19.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination while using public transit","Number of persons","Number","223","thousands","3","v1589233385","1.2.9.4","878","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination while using public transit","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233386","1.2.9.5","742","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination while using public transit","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233387","1.2.9.6","1014","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in any other situation","Percentage of persons","Percent","239","units","0","v1589233388","1.2.10.1","22.9","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in any other situation","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233389","1.2.10.2","20.3","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in any other situation","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233390","1.2.10.3","25.7","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in any other situation","Number of persons","Number","223","thousands","3","v1589233391","1.2.10.4","1178","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in any other situation","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233392","1.2.10.5","1024","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Men","Discrimination in any other situation","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233393","1.2.10.6","1331","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Experienced discrimination or unfair treatment in Canada","Percentage of persons","Percent","239","units","0","v1589233394","1.3.1.1","39.5","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Experienced discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233395","1.3.1.2","38.0","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Experienced discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233396","1.3.1.3","41.0","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Experienced discrimination or unfair treatment in Canada","Number of persons","Number","223","thousands","3","v1589233397","1.3.1.4","6565","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Experienced discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233398","1.3.1.5","6313","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Experienced discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233399","1.3.1.6","6816","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Did not experience discrimination or unfair treatment in Canada","Percentage of persons","Percent","239","units","0","v1589233400","1.3.2.1","60.5","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Did not experience discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233401","1.3.2.2","59.0","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Did not experience discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233402","1.3.2.3","62.0","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Did not experience discrimination or unfair treatment in Canada","Number of persons","Number","223","thousands","3","v1589233403","1.3.2.4","10049","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Did not experience discrimination or unfair treatment in Canada","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233404","1.3.2.5","9803","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Did not experience discrimination or unfair treatment in Canada","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233405","1.3.2.6","10294","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at work","Percentage of persons","Percent","239","units","0","v1589233406","1.3.3.1","40.8","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at work","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233407","1.3.3.2","38.3","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at work","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233408","1.3.3.3","43.3","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at work","Number of persons","Number","223","thousands","3","v1589233409","1.3.3.4","2643","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at work","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233410","1.3.3.5","2460","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at work","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233411","1.3.3.6","2827","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at school","Percentage of persons","Percent","239","units","0","v1589233412","1.3.4.1","16.5","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at school","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233413","1.3.4.2","14.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at school","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233414","1.3.4.3","18.6","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at school","Number of persons","Number","223","thousands","3","v1589233415","1.3.4.4","1071","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at school","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233416","1.3.4.5","932","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination at school","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1589233417","1.3.4.6","1209","","","","0"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination on the Internet","Percentage of persons","Percent","239","units","0","v1589233418","1.3.5.1","17.0","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination on the Internet","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233419","1.3.5.2","15.0","","","","1"
"2024-01","Canada (excluding territories)","2021A000011124","Women","Discrimination on the Internet","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1589233420","1.3.5.3","19.3","","","","1"
